Time_index,TX_NG,TX_coal,TX_oil,Nuclear
5173,2.88,2.79,11.88,0.71
5174,2.88,2.79,11.88,0.71
5175,2.88,2.79,11.88,0.71
5176,2.88,2.79,11.88,0.71
5177,2.88,2.79,11.88,0.71
5178,2.88,2.79,11.88,0.71
5179,2.88,2.79,11.88,0.71
5180,2.88,2.79,11.88,0.71
5181,2.88,2.79,11.88,0.71
5182,2.88,2.79,11.88,0.71
5183,2.88,2.79,11.88,0.71
5184,2.88,2.79,11.88,0.71
5185,2.88,2.79,11.88,0.71
5186,2.88,2.79,11.88,0.71
5187,2.88,2.79,11.88,0.71
5188,2.88,2.79,11.88,0.71
5189,2.88,2.79,11.88,0.71
5190,2.88,2.79,11.88,0.71
5191,2.88,2.79,11.88,0.71
5192,2.88,2.79,11.88,0.71
5193,2.88,2.79,11.88,0.71
5194,2.88,2.79,11.88,0.71
5195,2.88,2.79,11.88,0.71
5196,2.88,2.79,11.88,0.71
5197,2.88,2.79,11.88,0.71
5198,2.88,2.79,11.88,0.71
5199,2.88,2.79,11.88,0.71
5200,2.88,2.79,11.88,0.71
5201,2.88,2.79,11.88,0.71
5202,2.88,2.79,11.88,0.71
5203,2.88,2.79,11.88,0.71
5204,2.88,2.79,11.88,0.71
5205,2.88,2.79,11.88,0.71
5206,2.88,2.79,11.88,0.71
5207,2.88,2.79,11.88,0.71
5208,2.88,2.79,11.88,0.71
5209,2.88,2.79,11.88,0.71
5210,2.88,2.79,11.88,0.71
5211,2.88,2.79,11.88,0.71
5212,2.88,2.79,11.88,0.71
5213,2.88,2.79,11.88,0.71
5214,2.88,2.79,11.88,0.71
5215,2.88,2.79,11.88,0.71
5216,2.88,2.79,11.88,0.71
5217,2.88,2.79,11.88,0.71
5218,2.88,2.79,11.88,0.71
5219,2.88,2.79,11.88,0.71
5220,2.88,2.79,11.88,0.71
5221,2.88,2.79,11.88,0.71
5222,2.88,2.79,11.88,0.71
5223,2.88,2.79,11.88,0.71
5224,2.88,2.79,11.88,0.71
5225,2.88,2.79,11.88,0.71
5226,2.88,2.79,11.88,0.71
5227,2.88,2.79,11.88,0.71
5228,2.88,2.79,11.88,0.71
5229,2.88,2.79,11.88,0.71
5230,2.88,2.79,11.88,0.71
5231,2.88,2.79,11.88,0.71
5232,2.88,2.79,11.88,0.71
5233,2.88,2.79,11.88,0.71
5234,2.88,2.79,11.88,0.71
5235,2.88,2.79,11.88,0.71
5236,2.88,2.79,11.88,0.71
5237,2.88,2.79,11.88,0.71
5238,2.88,2.79,11.88,0.71
5239,2.88,2.79,11.88,0.71
5240,2.88,2.79,11.88,0.71
5241,2.88,2.79,11.88,0.71
5242,2.88,2.79,11.88,0.71
5243,2.88,2.79,11.88,0.71
5244,2.88,2.79,11.88,0.71
5245,2.88,2.79,11.88,0.71
5246,2.88,2.79,11.88,0.71
5247,2.88,2.79,11.88,0.71
5248,2.88,2.79,11.88,0.71
5249,2.88,2.79,11.88,0.71
5250,2.88,2.79,11.88,0.71
5251,2.88,2.79,11.88,0.71
5252,2.88,2.79,11.88,0.71
5253,2.88,2.79,11.88,0.71
5254,2.88,2.79,11.88,0.71
5255,2.88,2.79,11.88,0.71
5256,2.88,2.79,11.88,0.71
5257,2.88,2.79,11.88,0.71
5258,2.88,2.79,11.88,0.71
5259,2.88,2.79,11.88,0.71
5260,2.88,2.79,11.88,0.71
5261,2.88,2.79,11.88,0.71
5262,2.88,2.79,11.88,0.71
5263,2.88,2.79,11.88,0.71
5264,2.88,2.79,11.88,0.71
5265,2.88,2.79,11.88,0.71
5266,2.88,2.79,11.88,0.71
5267,2.88,2.79,11.88,0.71
5268,2.88,2.79,11.88,0.71
5269,2.88,2.79,11.88,0.71
5270,2.88,2.79,11.88,0.71
5271,2.88,2.79,11.88,0.71
5272,2.88,2.79,11.88,0.71
5273,2.88,2.79,11.88,0.71
5274,2.88,2.79,11.88,0.71
5275,2.88,2.79,11.88,0.71
5276,2.88,2.79,11.88,0.71
5277,2.88,2.79,11.88,0.71
5278,2.88,2.79,11.88,0.71
5279,2.88,2.79,11.88,0.71
5280,2.88,2.79,11.88,0.71
5281,2.88,2.79,11.88,0.71
5282,2.88,2.79,11.88,0.71
5283,2.88,2.79,11.88,0.71
5284,2.88,2.79,11.88,0.71
5285,2.88,2.79,11.88,0.71
5286,2.88,2.79,11.88,0.71
5287,2.88,2.79,11.88,0.71
5288,2.88,2.79,11.88,0.71
5289,2.88,2.79,11.88,0.71
5290,2.88,2.79,11.88,0.71
5291,2.88,2.79,11.88,0.71
5292,2.88,2.79,11.88,0.71
5293,2.88,2.79,11.88,0.71
5294,2.88,2.79,11.88,0.71
5295,2.88,2.79,11.88,0.71
5296,2.88,2.79,11.88,0.71
5297,2.88,2.79,11.88,0.71
5298,2.88,2.79,11.88,0.71
5299,2.88,2.79,11.88,0.71
5300,2.88,2.79,11.88,0.71
5301,2.88,2.79,11.88,0.71
5302,2.88,2.79,11.88,0.71
5303,2.88,2.79,11.88,0.71
5304,2.88,2.79,11.88,0.71
5305,2.88,2.79,11.88,0.71
5306,2.88,2.79,11.88,0.71
5307,2.88,2.79,11.88,0.71
5308,2.88,2.79,11.88,0.71
5309,2.88,2.79,11.88,0.71
5310,2.88,2.79,11.88,0.71
5311,2.88,2.79,11.88,0.71
5312,2.88,2.79,11.88,0.71
5313,2.88,2.79,11.88,0.71
5314,2.88,2.79,11.88,0.71
5315,2.88,2.79,11.88,0.71
5316,2.88,2.79,11.88,0.71
5317,2.88,2.79,11.88,0.71
5318,2.88,2.79,11.88,0.71
5319,2.88,2.79,11.88,0.71
5320,2.88,2.79,11.88,0.71
5321,2.88,2.79,11.88,0.71
5322,2.88,2.79,11.88,0.71
5323,2.88,2.79,11.88,0.71
5324,2.88,2.79,11.88,0.71
5325,2.88,2.79,11.88,0.71
5326,2.88,2.79,11.88,0.71
5327,2.88,2.79,11.88,0.71
5328,2.88,2.79,11.88,0.71
5329,2.88,2.79,11.88,0.71
5330,2.88,2.79,11.88,0.71
5331,2.88,2.79,11.88,0.71
5332,2.88,2.79,11.88,0.71
5333,2.88,2.79,11.88,0.71
5334,2.88,2.79,11.88,0.71
5335,2.88,2.79,11.88,0.71
5336,2.88,2.79,11.88,0.71
5337,2.88,2.79,11.88,0.71
5338,2.88,2.79,11.88,0.71
5339,2.88,2.79,11.88,0.71
5340,2.88,2.79,11.88,0.71
5341,2.88,2.79,11.88,0.71
5342,2.88,2.79,11.88,0.71
5343,2.88,2.79,11.88,0.71
5344,2.88,2.79,11.88,0.71
5345,2.88,2.79,11.88,0.71
5346,2.88,2.79,11.88,0.71
5347,2.88,2.79,11.88,0.71
5348,2.88,2.79,11.88,0.71
5349,2.88,2.79,11.88,0.71
5350,2.88,2.79,11.88,0.71
5351,2.88,2.79,11.88,0.71
5352,2.88,2.79,11.88,0.71
5353,2.88,2.79,11.88,0.71
5354,2.88,2.79,11.88,0.71
5355,2.88,2.79,11.88,0.71
5356,2.88,2.79,11.88,0.71
5357,2.88,2.79,11.88,0.71
5358,2.88,2.79,11.88,0.71
5359,2.88,2.79,11.88,0.71
5360,2.88,2.79,11.88,0.71
5361,2.88,2.79,11.88,0.71
5362,2.88,2.79,11.88,0.71
5363,2.88,2.79,11.88,0.71
5364,2.88,2.79,11.88,0.71
5365,2.88,2.79,11.88,0.71
5366,2.88,2.79,11.88,0.71
5367,2.88,2.79,11.88,0.71
5368,2.88,2.79,11.88,0.71
5369,2.88,2.79,11.88,0.71
5370,2.88,2.79,11.88,0.71
5371,2.88,2.79,11.88,0.71
5372,2.88,2.79,11.88,0.71
5373,2.88,2.79,11.88,0.71
5374,2.88,2.79,11.88,0.71
5375,2.88,2.79,11.88,0.71
5376,2.88,2.79,11.88,0.71
5377,2.88,2.79,11.88,0.71
5378,2.88,2.79,11.88,0.71
5379,2.88,2.79,11.88,0.71
5380,2.88,2.79,11.88,0.71
5381,2.88,2.79,11.88,0.71
5382,2.88,2.79,11.88,0.71
5383,2.88,2.79,11.88,0.71
5384,2.88,2.79,11.88,0.71
5385,2.88,2.79,11.88,0.71
5386,2.88,2.79,11.88,0.71
5387,2.88,2.79,11.88,0.71
5388,2.88,2.79,11.88,0.71
5389,2.88,2.79,11.88,0.71
5390,2.88,2.79,11.88,0.71
5391,2.88,2.79,11.88,0.71
5392,2.88,2.79,11.88,0.71
5393,2.88,2.79,11.88,0.71
5394,2.88,2.79,11.88,0.71
5395,2.88,2.79,11.88,0.71
5396,2.88,2.79,11.88,0.71
5397,2.88,2.79,11.88,0.71
5398,2.88,2.79,11.88,0.71
5399,2.88,2.79,11.88,0.71
5400,2.88,2.79,11.88,0.71
5401,2.88,2.79,11.88,0.71
5402,2.88,2.79,11.88,0.71
5403,2.88,2.79,11.88,0.71
5404,2.88,2.79,11.88,0.71
5405,2.88,2.79,11.88,0.71
5406,2.88,2.79,11.88,0.71
5407,2.88,2.79,11.88,0.71
5408,2.88,2.79,11.88,0.71
5409,2.88,2.79,11.88,0.71
5410,2.88,2.79,11.88,0.71
5411,2.88,2.79,11.88,0.71
5412,2.88,2.79,11.88,0.71
5413,2.88,2.79,11.88,0.71
5414,2.88,2.79,11.88,0.71
5415,2.88,2.79,11.88,0.71
5416,2.88,2.79,11.88,0.71
5417,2.88,2.79,11.88,0.71
5418,2.88,2.79,11.88,0.71
5419,2.88,2.79,11.88,0.71
5420,2.88,2.79,11.88,0.71
5421,2.88,2.79,11.88,0.71
5422,2.88,2.79,11.88,0.71
5423,2.88,2.79,11.88,0.71
5424,2.88,2.79,11.88,0.71
5425,2.88,2.79,11.88,0.71
5426,2.88,2.79,11.88,0.71
5427,2.88,2.79,11.88,0.71
5428,2.88,2.79,11.88,0.71
5429,2.88,2.79,11.88,0.71
5430,2.88,2.79,11.88,0.71
5431,2.88,2.79,11.88,0.71
5432,2.88,2.79,11.88,0.71
5433,2.88,2.79,11.88,0.71
5434,2.88,2.79,11.88,0.71
5435,2.88,2.79,11.88,0.71
5436,2.88,2.79,11.88,0.71
5437,2.88,2.79,11.88,0.71
5438,2.88,2.79,11.88,0.71
5439,2.88,2.79,11.88,0.71
5440,2.88,2.79,11.88,0.71
5441,2.88,2.79,11.88,0.71
5442,2.88,2.79,11.88,0.71
5443,2.88,2.79,11.88,0.71
5444,2.88,2.79,11.88,0.71
5445,2.88,2.79,11.88,0.71
5446,2.88,2.79,11.88,0.71
5447,2.88,2.79,11.88,0.71
5448,2.88,2.79,11.88,0.71
5449,2.88,2.79,11.88,0.71
5450,2.88,2.79,11.88,0.71
5451,2.88,2.79,11.88,0.71
5452,2.88,2.79,11.88,0.71
5453,2.88,2.79,11.88,0.71
5454,2.88,2.79,11.88,0.71
5455,2.88,2.79,11.88,0.71
5456,2.88,2.79,11.88,0.71
5457,2.88,2.79,11.88,0.71
5458,2.88,2.79,11.88,0.71
5459,2.88,2.79,11.88,0.71
5460,2.88,2.79,11.88,0.71
5461,2.88,2.79,11.88,0.71
5462,2.88,2.79,11.88,0.71
5463,2.88,2.79,11.88,0.71
5464,2.88,2.79,11.88,0.71
5465,2.88,2.79,11.88,0.71
5466,2.88,2.79,11.88,0.71
5467,2.88,2.79,11.88,0.71
5468,2.88,2.79,11.88,0.71
5469,2.88,2.79,11.88,0.71
5470,2.88,2.79,11.88,0.71
5471,2.88,2.79,11.88,0.71
5472,2.88,2.79,11.88,0.71
5473,2.88,2.79,11.88,0.71
5474,2.88,2.79,11.88,0.71
5475,2.88,2.79,11.88,0.71
5476,2.88,2.79,11.88,0.71
5477,2.88,2.79,11.88,0.71
5478,2.88,2.79,11.88,0.71
5479,2.88,2.79,11.88,0.71
5480,2.88,2.79,11.88,0.71
5481,2.88,2.79,11.88,0.71
5482,2.88,2.79,11.88,0.71
5483,2.88,2.79,11.88,0.71
5484,2.88,2.79,11.88,0.71
5485,2.88,2.79,11.88,0.71
5486,2.88,2.79,11.88,0.71
5487,2.88,2.79,11.88,0.71
5488,2.88,2.79,11.88,0.71
5489,2.88,2.79,11.88,0.71
5490,2.88,2.79,11.88,0.71
5491,2.88,2.79,11.88,0.71
5492,2.88,2.79,11.88,0.71
5493,2.88,2.79,11.88,0.71
5494,2.88,2.79,11.88,0.71
5495,2.88,2.79,11.88,0.71
5496,2.88,2.79,11.88,0.71
5497,2.88,2.79,11.88,0.71
5498,2.88,2.79,11.88,0.71
5499,2.88,2.79,11.88,0.71
5500,2.88,2.79,11.88,0.71
5501,2.88,2.79,11.88,0.71
5502,2.88,2.79,11.88,0.71
5503,2.88,2.79,11.88,0.71
5504,2.88,2.79,11.88,0.71
5505,2.88,2.79,11.88,0.71
5506,2.88,2.79,11.88,0.71
5507,2.88,2.79,11.88,0.71
5508,2.88,2.79,11.88,0.71
5509,2.88,2.79,11.88,0.71
5510,2.88,2.79,11.88,0.71
5511,2.88,2.79,11.88,0.71
5512,2.88,2.79,11.88,0.71
5513,2.88,2.79,11.88,0.71
5514,2.88,2.79,11.88,0.71
5515,2.88,2.79,11.88,0.71
5516,2.88,2.79,11.88,0.71
5517,2.88,2.79,11.88,0.71
5518,2.88,2.79,11.88,0.71
5519,2.88,2.79,11.88,0.71
5520,2.88,2.79,11.88,0.71
5521,2.88,2.79,11.88,0.71
5522,2.88,2.79,11.88,0.71
5523,2.88,2.79,11.88,0.71
5524,2.88,2.79,11.88,0.71
5525,2.88,2.79,11.88,0.71
5526,2.88,2.79,11.88,0.71
5527,2.88,2.79,11.88,0.71
5528,2.88,2.79,11.88,0.71
5529,2.88,2.79,11.88,0.71
5530,2.88,2.79,11.88,0.71
5531,2.88,2.79,11.88,0.71
5532,2.88,2.79,11.88,0.71
5533,2.88,2.79,11.88,0.71
5534,2.88,2.79,11.88,0.71
5535,2.88,2.79,11.88,0.71
5536,2.88,2.79,11.88,0.71
5537,2.88,2.79,11.88,0.71
5538,2.88,2.79,11.88,0.71
5539,2.88,2.79,11.88,0.71
5540,2.88,2.79,11.88,0.71
5541,2.88,2.79,11.88,0.71
5542,2.88,2.79,11.88,0.71
5543,2.88,2.79,11.88,0.71
5544,2.88,2.79,11.88,0.71
5545,2.88,2.79,11.88,0.71
5546,2.88,2.79,11.88,0.71
5547,2.88,2.79,11.88,0.71
5548,2.88,2.79,11.88,0.71
5549,2.88,2.79,11.88,0.71
5550,2.88,2.79,11.88,0.71
5551,2.88,2.79,11.88,0.71
5552,2.88,2.79,11.88,0.71
5553,2.88,2.79,11.88,0.71
5554,2.88,2.79,11.88,0.71
5555,2.88,2.79,11.88,0.71
5556,2.88,2.79,11.88,0.71
5557,2.88,2.79,11.88,0.71
5558,2.88,2.79,11.88,0.71
5559,2.88,2.79,11.88,0.71
5560,2.88,2.79,11.88,0.71
5561,2.88,2.79,11.88,0.71
5562,2.88,2.79,11.88,0.71
5563,2.88,2.79,11.88,0.71
5564,2.88,2.79,11.88,0.71
5565,2.88,2.79,11.88,0.71
5566,2.88,2.79,11.88,0.71
5567,2.88,2.79,11.88,0.71
5568,2.88,2.79,11.88,0.71
5569,2.88,2.79,11.88,0.71
5570,2.88,2.79,11.88,0.71
5571,2.88,2.79,11.88,0.71
5572,2.88,2.79,11.88,0.71
5573,2.88,2.79,11.88,0.71
5574,2.88,2.79,11.88,0.71
5575,2.88,2.79,11.88,0.71
5576,2.88,2.79,11.88,0.71
5577,2.88,2.79,11.88,0.71
5578,2.88,2.79,11.88,0.71
5579,2.88,2.79,11.88,0.71
5580,2.88,2.79,11.88,0.71
5581,2.88,2.79,11.88,0.71
5582,2.88,2.79,11.88,0.71
5583,2.88,2.79,11.88,0.71
5584,2.88,2.79,11.88,0.71
5585,2.88,2.79,11.88,0.71
5586,2.88,2.79,11.88,0.71
5587,2.88,2.79,11.88,0.71
5588,2.88,2.79,11.88,0.71
5589,2.88,2.79,11.88,0.71
5590,2.88,2.79,11.88,0.71
5591,2.88,2.79,11.88,0.71
5592,2.88,2.79,11.88,0.71
5593,2.88,2.79,11.88,0.71
5594,2.88,2.79,11.88,0.71
5595,2.88,2.79,11.88,0.71
5596,2.88,2.79,11.88,0.71
5597,2.88,2.79,11.88,0.71
5598,2.88,2.79,11.88,0.71
5599,2.88,2.79,11.88,0.71
5600,2.88,2.79,11.88,0.71
5601,2.88,2.79,11.88,0.71
5602,2.88,2.79,11.88,0.71
5603,2.88,2.79,11.88,0.71
5604,2.88,2.79,11.88,0.71
5605,2.88,2.79,11.88,0.71
5606,2.88,2.79,11.88,0.71
5607,2.88,2.79,11.88,0.71
5608,2.88,2.79,11.88,0.71
5609,2.88,2.79,11.88,0.71
5610,2.88,2.79,11.88,0.71
5611,2.88,2.79,11.88,0.71
5612,2.88,2.79,11.88,0.71
5613,2.88,2.79,11.88,0.71
5614,2.88,2.79,11.88,0.71
5615,2.88,2.79,11.88,0.71
5616,2.88,2.79,11.88,0.71
5617,2.88,2.79,11.88,0.71
5618,2.88,2.79,11.88,0.71
5619,2.88,2.79,11.88,0.71
5620,2.88,2.79,11.88,0.71
5621,2.88,2.79,11.88,0.71
5622,2.88,2.79,11.88,0.71
5623,2.88,2.79,11.88,0.71
5624,2.88,2.79,11.88,0.71
5625,2.88,2.79,11.88,0.71
5626,2.88,2.79,11.88,0.71
5627,2.88,2.79,11.88,0.71
5628,2.88,2.79,11.88,0.71
5629,2.88,2.79,11.88,0.71
5630,2.88,2.79,11.88,0.71
5631,2.88,2.79,11.88,0.71
5632,2.88,2.79,11.88,0.71
5633,2.88,2.79,11.88,0.71
5634,2.88,2.79,11.88,0.71
5635,2.88,2.79,11.88,0.71
5636,2.88,2.79,11.88,0.71
5637,2.88,2.79,11.88,0.71
5638,2.88,2.79,11.88,0.71
5639,2.88,2.79,11.88,0.71
5640,2.88,2.79,11.88,0.71
5641,2.88,2.79,11.88,0.71
5642,2.88,2.79,11.88,0.71
5643,2.88,2.79,11.88,0.71
5644,2.88,2.79,11.88,0.71
5645,2.88,2.79,11.88,0.71
5646,2.88,2.79,11.88,0.71
5647,2.88,2.79,11.88,0.71
5648,2.88,2.79,11.88,0.71
5649,2.88,2.79,11.88,0.71
5650,2.88,2.79,11.88,0.71
5651,2.88,2.79,11.88,0.71
5652,2.88,2.79,11.88,0.71
5653,2.88,2.79,11.88,0.71
5654,2.88,2.79,11.88,0.71
5655,2.88,2.79,11.88,0.71
5656,2.88,2.79,11.88,0.71
5657,2.88,2.79,11.88,0.71
5658,2.88,2.79,11.88,0.71
5659,2.88,2.79,11.88,0.71
5660,2.88,2.79,11.88,0.71
5661,2.88,2.79,11.88,0.71
5662,2.88,2.79,11.88,0.71
5663,2.88,2.79,11.88,0.71
5664,2.88,2.79,11.88,0.71
5665,2.88,2.79,11.88,0.71
5666,2.88,2.79,11.88,0.71
5667,2.88,2.79,11.88,0.71
5668,2.88,2.79,11.88,0.71
5669,2.88,2.79,11.88,0.71
5670,2.88,2.79,11.88,0.71
5671,2.88,2.79,11.88,0.71
5672,2.88,2.79,11.88,0.71
5673,2.88,2.79,11.88,0.71
5674,2.88,2.79,11.88,0.71
5675,2.88,2.79,11.88,0.71
5676,2.88,2.79,11.88,0.71
5677,2.88,2.79,11.88,0.71
5678,2.88,2.79,11.88,0.71
5679,2.88,2.79,11.88,0.71
5680,2.88,2.79,11.88,0.71
5681,2.88,2.79,11.88,0.71
5682,2.88,2.79,11.88,0.71
5683,2.88,2.79,11.88,0.71
5684,2.88,2.79,11.88,0.71
5685,2.88,2.79,11.88,0.71
5686,2.88,2.79,11.88,0.71
5687,2.88,2.79,11.88,0.71
5688,2.88,2.79,11.88,0.71
5689,2.88,2.79,11.88,0.71
5690,2.88,2.79,11.88,0.71
5691,2.88,2.79,11.88,0.71
5692,2.88,2.79,11.88,0.71
5693,2.88,2.79,11.88,0.71
5694,2.88,2.79,11.88,0.71
5695,2.88,2.79,11.88,0.71
5696,2.88,2.79,11.88,0.71
5697,2.88,2.79,11.88,0.71
5698,2.88,2.79,11.88,0.71
5699,2.88,2.79,11.88,0.71
5700,2.88,2.79,11.88,0.71
5701,2.88,2.79,11.88,0.71
5702,2.88,2.79,11.88,0.71
5703,2.88,2.79,11.88,0.71
5704,2.88,2.79,11.88,0.71
5705,2.88,2.79,11.88,0.71
5706,2.88,2.79,11.88,0.71
5707,2.88,2.79,11.88,0.71
5708,2.88,2.79,11.88,0.71
5709,2.88,2.79,11.88,0.71
5710,2.88,2.79,11.88,0.71
5711,2.88,2.79,11.88,0.71
5712,2.88,2.79,11.88,0.71
5713,2.88,2.79,11.88,0.71
5714,2.88,2.79,11.88,0.71
5715,2.88,2.79,11.88,0.71
5716,2.88,2.79,11.88,0.71
5717,2.88,2.79,11.88,0.71
5718,2.88,2.79,11.88,0.71
5719,2.88,2.79,11.88,0.71
5720,2.88,2.79,11.88,0.71
5721,2.88,2.79,11.88,0.71
5722,2.88,2.79,11.88,0.71
5723,2.88,2.79,11.88,0.71
5724,2.88,2.79,11.88,0.71
5725,2.88,2.79,11.88,0.71
5726,2.88,2.79,11.88,0.71
5727,2.88,2.79,11.88,0.71
5728,2.88,2.79,11.88,0.71
5729,2.88,2.79,11.88,0.71
5730,2.88,2.79,11.88,0.71
5731,2.88,2.79,11.88,0.71
5732,2.88,2.79,11.88,0.71
5733,2.88,2.79,11.88,0.71
5734,2.88,2.79,11.88,0.71
5735,2.88,2.79,11.88,0.71
5736,2.88,2.79,11.88,0.71
5737,2.88,2.79,11.88,0.71
5738,2.88,2.79,11.88,0.71
5739,2.88,2.79,11.88,0.71
5740,2.88,2.79,11.88,0.71
5741,2.88,2.79,11.88,0.71
5742,2.88,2.79,11.88,0.71
5743,2.88,2.79,11.88,0.71
5744,2.88,2.79,11.88,0.71
5745,2.88,2.79,11.88,0.71
5746,2.88,2.79,11.88,0.71
5747,2.88,2.79,11.88,0.71
5748,2.88,2.79,11.88,0.71
5749,2.88,2.79,11.88,0.71
5750,2.88,2.79,11.88,0.71
5751,2.88,2.79,11.88,0.71
5752,2.88,2.79,11.88,0.71
5753,2.88,2.79,11.88,0.71
5754,2.88,2.79,11.88,0.71
5755,2.88,2.79,11.88,0.71
5756,2.88,2.79,11.88,0.71
5757,2.88,2.79,11.88,0.71
5758,2.88,2.79,11.88,0.71
5759,2.88,2.79,11.88,0.71
5760,2.88,2.79,11.88,0.71
5761,2.88,2.79,11.88,0.71
5762,2.88,2.79,11.88,0.71
5763,2.88,2.79,11.88,0.71
5764,2.88,2.79,11.88,0.71
5765,2.88,2.79,11.88,0.71
5766,2.88,2.79,11.88,0.71
5767,2.88,2.79,11.88,0.71
5768,2.88,2.79,11.88,0.71
5769,2.88,2.79,11.88,0.71
5770,2.88,2.79,11.88,0.71
5771,2.88,2.79,11.88,0.71
5772,2.88,2.79,11.88,0.71
5773,2.88,2.79,11.88,0.71
5774,2.88,2.79,11.88,0.71
5775,2.88,2.79,11.88,0.71
5776,2.88,2.79,11.88,0.71
5777,2.88,2.79,11.88,0.71
5778,2.88,2.79,11.88,0.71
5779,2.88,2.79,11.88,0.71
5780,2.88,2.79,11.88,0.71
5781,2.88,2.79,11.88,0.71
5782,2.88,2.79,11.88,0.71
5783,2.88,2.79,11.88,0.71
5784,2.88,2.79,11.88,0.71
5785,2.88,2.79,11.88,0.71
5786,2.88,2.79,11.88,0.71
5787,2.88,2.79,11.88,0.71
5788,2.88,2.79,11.88,0.71
5789,2.88,2.79,11.88,0.71
5790,2.88,2.79,11.88,0.71
5791,2.88,2.79,11.88,0.71
5792,2.88,2.79,11.88,0.71
5793,2.88,2.79,11.88,0.71
5794,2.88,2.79,11.88,0.71
5795,2.88,2.79,11.88,0.71
5796,2.88,2.79,11.88,0.71
5797,2.88,2.79,11.88,0.71
5798,2.88,2.79,11.88,0.71
5799,2.88,2.79,11.88,0.71
5800,2.88,2.79,11.88,0.71
5801,2.88,2.79,11.88,0.71
5802,2.88,2.79,11.88,0.71
5803,2.88,2.79,11.88,0.71
5804,2.88,2.79,11.88,0.71
5805,2.88,2.79,11.88,0.71
5806,2.88,2.79,11.88,0.71
5807,2.88,2.79,11.88,0.71
5808,2.88,2.79,11.88,0.71
5809,2.88,2.79,11.88,0.71
5810,2.88,2.79,11.88,0.71
5811,2.88,2.79,11.88,0.71
5812,2.88,2.79,11.88,0.71
5813,2.88,2.79,11.88,0.71
5814,2.88,2.79,11.88,0.71
5815,2.88,2.79,11.88,0.71
5816,2.88,2.79,11.88,0.71
5817,2.88,2.79,11.88,0.71
5818,2.88,2.79,11.88,0.71
5819,2.88,2.79,11.88,0.71
5820,2.88,2.79,11.88,0.71
5821,2.88,2.79,11.88,0.71
5822,2.88,2.79,11.88,0.71
5823,2.88,2.79,11.88,0.71
5824,2.88,2.79,11.88,0.71
5825,2.88,2.79,11.88,0.71
5826,2.88,2.79,11.88,0.71
5827,2.88,2.79,11.88,0.71
5828,2.88,2.79,11.88,0.71
5829,2.88,2.79,11.88,0.71
5830,2.88,2.79,11.88,0.71
5831,2.88,2.79,11.88,0.71
5832,2.88,2.79,11.88,0.71
5833,2.88,2.79,11.88,0.71
5834,2.88,2.79,11.88,0.71
5835,2.88,2.79,11.88,0.71
5836,2.88,2.79,11.88,0.71
5837,2.88,2.79,11.88,0.71
5838,2.88,2.79,11.88,0.71
5839,2.88,2.79,11.88,0.71
5840,2.88,2.79,11.88,0.71
5841,2.88,2.79,11.88,0.71
5842,2.88,2.79,11.88,0.71
5843,2.88,2.79,11.88,0.71
5844,2.88,2.79,11.88,0.71
5845,2.88,2.79,11.88,0.71
5846,2.88,2.79,11.88,0.71
5847,2.88,2.79,11.88,0.71
5848,2.88,2.79,11.88,0.71
5849,2.88,2.79,11.88,0.71
5850,2.88,2.79,11.88,0.71
5851,2.88,2.79,11.88,0.71
5852,2.88,2.79,11.88,0.71
5853,2.88,2.79,11.88,0.71
5854,2.88,2.79,11.88,0.71
5855,2.88,2.79,11.88,0.71
5856,2.88,2.79,11.88,0.71
5857,2.88,2.79,11.88,0.71
5858,2.88,2.79,11.88,0.71
5859,2.88,2.79,11.88,0.71
5860,2.88,2.79,11.88,0.71
5861,2.88,2.79,11.88,0.71
5862,2.88,2.79,11.88,0.71
5863,2.88,2.79,11.88,0.71
5864,2.88,2.79,11.88,0.71
5865,2.88,2.79,11.88,0.71
5866,2.88,2.79,11.88,0.71
5867,2.88,2.79,11.88,0.71
5868,2.88,2.79,11.88,0.71
5869,2.88,2.79,11.88,0.71
5870,2.88,2.79,11.88,0.71
5871,2.88,2.79,11.88,0.71
5872,2.88,2.79,11.88,0.71
5873,2.88,2.79,11.88,0.71
5874,2.88,2.79,11.88,0.71
5875,2.88,2.79,11.88,0.71
5876,2.88,2.79,11.88,0.71
5877,2.88,2.79,11.88,0.71
5878,2.88,2.79,11.88,0.71
5879,2.88,2.79,11.88,0.71
5880,2.88,2.79,11.88,0.71
5881,2.88,2.79,11.88,0.71
5882,2.88,2.79,11.88,0.71
5883,2.88,2.79,11.88,0.71
5884,2.88,2.79,11.88,0.71
5885,2.88,2.79,11.88,0.71
5886,2.88,2.79,11.88,0.71
5887,2.88,2.79,11.88,0.71
5888,2.88,2.79,11.88,0.71
5889,2.88,2.79,11.88,0.71
5890,2.88,2.79,11.88,0.71
5891,2.88,2.79,11.88,0.71
5892,2.88,2.79,11.88,0.71
5893,2.88,2.79,11.88,0.71
5894,2.88,2.79,11.88,0.71
5895,2.88,2.79,11.88,0.71
5896,2.88,2.79,11.88,0.71
5897,2.88,2.79,11.88,0.71
5898,2.88,2.79,11.88,0.71
5899,2.88,2.79,11.88,0.71
5900,2.88,2.79,11.88,0.71
5901,2.88,2.79,11.88,0.71
5902,2.88,2.79,11.88,0.71
5903,2.88,2.79,11.88,0.71
5904,2.88,2.79,11.88,0.71
5905,2.88,2.79,11.88,0.71
5906,2.88,2.79,11.88,0.71
5907,2.88,2.79,11.88,0.71
